ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
AmyKlobuchar,33537967,1485704995165069312,"Your zip code in Minnesota shouldn’t matter. You should be able to access high-speed, reliable broadband. No matter what.

https://t.co/rvUhkMfZRp",2022-01-24 20:04:08+00:00,False,90,45,779,4,en,False,Twitter for iPhone,123,146,https://t.co/rvUhkMfZRp,https://www.dglobe.com/news/local/klobuchar-meets-with-local-county-representatives-to-talk-infrastructure-needs-1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1485662735128010756,"I’ve spent the last couple of weeks meeting with local leaders in Minnesota to talk about what the Bipartisan Infrastructure Law means for the people of our state. It’s about bridges that are safe, families who have internet access, and clean drinking water for communities.",2022-01-24 17:16:12+00:00,False,345,92,2637,6,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1485381432696619011,"Immigrants and refugees don’t diminish America, they are America. Proud to join @We_Are_Alight, @TeamRubicon and former Governor Mark Dayton today to welcome over 250 Afghan evacuee families to Minnesota with open arms. https://t.co/MR40gaeoab",2022-01-23 22:38:25+00:00,False,398,152,3509,19,en,False,Twitter for iPhone,220,243,https://t.co/MR40gaeoab,https://twitter.com/amyklobuchar/status/1485381432696619011/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1485336831373762568,"They’re one of the best defenses we have, so please, get your booster! 

https://t.co/uSVjJziSdg",2022-01-23 19:41:11+00:00,False,168,71,999,12,en,False,Twitter for iPhone,73,96,https://t.co/uSVjJziSdg,https://www.nytimes.com/2022/01/21/health/cdc-covid-booster-omicron.html,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1485300098984824835,"We cannot and will not give up the fights that matter, from voting rights to prescription drug costs. https://t.co/27DO1SBDSe",2022-01-23 17:15:13+00:00,False,823,300,7901,36,en,False,Twitter for iPhone,102,125,https://t.co/27DO1SBDSe,https://twitter.com/amyklobuchar/status/1485300098984824835/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1485045694159372289,Women in every state in America deserve to have their fundamental reproductive rights protected by law.,2022-01-23 00:24:18+00:00,False,3259,626,24306,103,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484999647278080005,"To all our health care workers still working on the frontlines, thank you.",2022-01-22 21:21:20+00:00,False,3134,591,29099,154,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484959762739511301,"Today is the 49th anniversary of Roe v. Wade, and we’ve got to make sure it’s not the last. Women have a fundamental right to make their own health decisions and it’s time to write that into law.",2022-01-22 18:42:51+00:00,False,2897,971,19884,158,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484909865806008323,"Thank YOU, Betty! You’ve done so much for our state, I’m proud to support you. There is no better partner in the House to fight for Minnesota with. https://t.co/4GADrytoDf",2022-01-22 15:24:34+00:00,False,98,26,776,4,en,False,Twitter for iPhone,148,171,https://t.co/4GADrytoDf,https://twitter.com/VoteBetty/status/1484577651620777988,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484738703167827968,"Minnesota’s Louie Anderson was always kind and always able to make us laugh. I know we’ll miss the joy and comedy he brought to the world, but we’ll always remember him. Thinking of his friends and family today. https://t.co/Ah5KqnBOHi",2022-01-22 04:04:26+00:00,False,82,15,1144,1,en,False,Twitter for iPhone,212,235,https://t.co/Ah5KqnBOHi,https://twitter.com/nytimes/status/1484556640972115970,NA,NA,NA,NA,NA,NA,NA,NA
